x,y,pest_class,pest_class_num
-4.14999999999998,40.05,1,1
-4.04999999999998,40.05,>20,4
-3.75,40.05,>20,4
-3.64999999999998,40.05,>20,4
-3.54999999999998,40.05,>20,4
-3.44999999999999,40.05,>20,4
-3.34999999999999,40.05,>20,4
-3.25,40.05,>20,4
-3.14999999999998,40.05,>20,4
-3.04999999999998,40.05,>20,4
-2.84999999999999,40.05,>20,4
-2.64999999999998,40.05,>20,4
-2.54999999999998,40.05,>20,4
-2.25,40.05,>20,4
-2.14999999999998,40.05,>20,4
-2.04999999999998,40.05,>20,4
-1.94999999999999,40.05,>20,4
-1.84999999999999,40.05,>20,4
-1.75,40.05,>20,4
-1.64999999999998,40.05,>20,4
-1.54999999999998,40.05,>20,4
-1.44999999999999,40.05,>20,4
-1.34999999999999,40.05,>20,4
-1.25,40.05,>20,4
-1.14999999999998,40.05,>20,4
-1.04999999999998,40.05,>20,4
-0.949999999999989,40.05,>20,4
-0.849999999999994,40.05,>20,4
-0.75,40.05,>20,4
-0.649999999999977,40.05,>20,4
-0.549999999999983,40.05,>20,4
-0.449999999999989,40.05,>20,4
-0.349999999999994,40.05,>20,4
-0.25,40.05,>20,4
-0.049999999999983,40.05,>20,4
0.0500000000000114,40.05,>20,4
3.85000000000002,40.05,1,1
3.95000000000002,40.05,1,1
4.15000000000001,40.05,2–10,2
9.15000000000001,40.05,>20,4
9.25,40.05,2–10,2
9.65000000000001,40.05,1,1
15.35,40.05,1,1
15.95,40.05,1,1
16.55,40.05,1,1
18.05,40.05,1,1
18.45,40.05,1,1
20.65,40.05,1,1
22.55,40.05,1,1
23.45,40.05,2–10,2
44.45,40.05,1,1
140.95,40.05,1,1
-123.75,39.95,1,1
-122.95,39.95,1,1
-122.05,39.95,1,1
-121.95,39.95,2–10,2
-121.15,39.95,2–10,2
-120.95,39.95,2–10,2
-111.75,39.95,1,1
-111.65,39.95,2–10,2
-111.45,39.95,1,1
-111.25,39.95,1,1
-107.25,39.95,1,1
-106.65,39.95,1,1
-106.55,39.95,2–10,2
-106.15,39.95,2–10,2
-105.95,39.95,1,1
-105.85,39.95,1,1
-105.75,39.95,2–10,2
-105.65,39.95,11–20,3
-105.55,39.95,>20,4
-105.45,39.95,11–20,3
-105.35,39.95,>20,4
-105.25,39.95,>20,4
-105.15,39.95,>20,4
-105.05,39.95,>20,4
-104.95,39.95,11–20,3
-104.85,39.95,1,1
-104.75,39.95,11–20,3
-102.05,39.95,1,1
-95.15,39.95,1,1
-95.05,39.95,1,1
-91.45,39.95,>20,4
-90.15,39.95,1,1
-89.75,39.95,1,1
-88.65,39.95,2–10,2
-87.55,39.95,1,1
-87.25,39.95,1,1
-87.05,39.95,11–20,3
-85.45,39.95,2–10,2
-85.35,39.95,2–10,2
-84.15,39.95,1,1
-83.75,39.95,11–20,3
-83.65,39.95,11–20,3
-83.45,39.95,2–10,2
-83.25,39.95,>20,4
-83.15,39.95,2–10,2
-82.45,39.95,11–20,3
-82.35,39.95,1,1
-82.05,39.95,2–10,2
-81.55,39.95,1,1
-79.45,39.95,2–10,2
-79.25,39.95,2–10,2
-78.05,39.95,1,1
-77.95,39.95,>20,4
-77.45,39.95,11–20,3
-76.55,39.95,2–10,2
-76.45,39.95,2–10,2
-76.25,39.95,2–10,2
-75.95,39.95,>20,4
-75.85,39.95,11–20,3
-75.75,39.95,11–20,3
-75.65,39.95,>20,4
-75.55,39.95,>20,4
-75.45,39.95,>20,4
-74.95,39.95,>20,4
-74.85,39.95,>20,4
-74.75,39.95,>20,4
-74.65,39.95,2–10,2
-74.55,39.95,11–20,3
-74.45,39.95,2–10,2
-74.35,39.95,1,1
-74.25,39.95,>20,4
-74.15,39.95,>20,4
-74.05,39.95,2–10,2
-8.54999999999998,39.95,11–20,3
-8.44999999999999,39.95,11–20,3
-8.34999999999999,39.95,2–10,2
-6.94999999999999,39.95,2–10,2
-6.84999999999999,39.95,>20,4
-6.75,39.95,>20,4
-6.64999999999998,39.95,>20,4
-6.44999999999999,39.95,>20,4
-6.34999999999999,39.95,>20,4
-6.25,39.95,>20,4
-6.14999999999998,39.95,>20,4
-6.04999999999998,39.95,>20,4
-5.94999999999999,39.95,>20,4
-5.84999999999999,39.95,>20,4
-5.75,39.95,>20,4
-5.64999999999998,39.95,>20,4
-5.54999999999998,39.95,>20,4
-5.44999999999999,39.95,>20,4
-5.34999999999999,39.95,>20,4
-5.25,39.95,>20,4
-5.14999999999998,39.95,>20,4
-5.04999999999998,39.95,>20,4
-4.94999999999999,39.95,>20,4
-4.84999999999999,39.95,>20,4
-4.75,39.95,>20,4
-4.54999999999998,39.95,>20,4
-4.25,39.95,>20,4
-4.14999999999998,39.95,>20,4
-4.04999999999998,39.95,>20,4
-3.84999999999999,39.95,>20,4
-3.75,39.95,>20,4
-3.64999999999998,39.95,>20,4
-3.54999999999998,39.95,>20,4
-3.44999999999999,39.95,>20,4
-3.34999999999999,39.95,>20,4
-3.25,39.95,>20,4
-3.14999999999998,39.95,>20,4
-3.04999999999998,39.95,>20,4
-2.94999999999999,39.95,>20,4
-2.84999999999999,39.95,>20,4
-2.25,39.95,>20,4
-2.14999999999998,39.95,>20,4
-1.94999999999999,39.95,>20,4
-1.84999999999999,39.95,>20,4
-1.75,39.95,>20,4
-1.64999999999998,39.95,>20,4
-1.54999999999998,39.95,>20,4
-1.44999999999999,39.95,>20,4
-1.34999999999999,39.95,>20,4
-1.25,39.95,>20,4
-1.14999999999998,39.95,>20,4
-1.04999999999998,39.95,>20,4
-0.949999999999989,39.95,>20,4
-0.849999999999994,39.95,>20,4
-0.75,39.95,>20,4
-0.649999999999977,39.95,>20,4
-0.549999999999983,39.95,>20,4
-0.449999999999989,39.95,>20,4
-0.349999999999994,39.95,>20,4
-0.25,39.95,>20,4
-0.049999999999983,39.95,>20,4
3.05000000000001,39.95,2–10,2
3.15000000000001,39.95,2–10,2
3.85000000000002,39.95,2–10,2
3.95000000000002,39.95,11–20,3
4.05000000000001,39.95,2–10,2
4.15000000000001,39.95,1,1
4.25,39.95,2–10,2
9.15000000000001,39.95,>20,4
15.75,39.95,1,1
18.05,39.95,2–10,2
18.35,39.95,1,1
20.15,39.95,1,1
20.65,39.95,1,1
22.75,39.95,1,1
44.85,39.95,1,1
139.85,39.95,1,1
141.95,39.95,1,1
-123.75,39.85,2–10,2
-123.65,39.85,1,1
-122.95,39.85,1,1
-122.75,39.85,1,1
-122.05,39.85,1,1
-121.95,39.85,1,1
-121.85,39.85,1,1
-121.75,39.85,2–10,2
-121.65,39.85,2–10,2
-121.15,39.85,2–10,2
-120.45,39.85,2–10,2
-113.35,39.85,1,1
-111.75,39.85,1,1
-107.85,39.85,1,1
-107.45,39.85,1,1
-106.35,39.85,2–10,2
-106.25,39.85,1,1
-105.95,39.85,1,1
-105.85,39.85,2–10,2
-105.75,39.85,2–10,2
-105.65,39.85,2–10,2
-105.35,39.85,2–10,2
-105.25,39.85,2–10,2
-105.15,39.85,>20,4
-105.05,39.85,>20,4
-104.95,39.85,11–20,3
-104.85,39.85,>20,4
-104.75,39.85,2–10,2
-99.95,39.85,1,1
-98.05,39.85,1,1
-94.85,39.85,2–10,2
-94.35,39.85,11–20,3
-92.45,39.85,1,1
-90.95,39.85,2–10,2
-90.55,39.85,11–20,3
-89.65,39.85,2–10,2
-88.15,39.85,1,1
-87.25,39.85,2–10,2
-87.15,39.85,2–10,2
-86.75,39.85,11–20,3
-86.65,39.85,1,1
-86.35,39.85,>20,4
-86.25,39.85,>20,4
-85.95,39.85,1,1
-85.45,39.85,1,1
-84.25,39.85,>20,4
-83.95,39.85,2–10,2
-83.85,39.85,2–10,2
-83.15,39.85,1,1
-83.05,39.85,2–10,2
-82.85,39.85,11–20,3
-82.05,39.85,1,1
-81.85,39.85,1,1
-81.75,39.85,2–10,2
-81.15,39.85,1,1
-80.45,39.85,2–10,2
-79.65,39.85,1,1
-79.55,39.85,2–10,2
-79.45,39.85,>20,4
-79.35,39.85,1,1
-78.55,39.85,1,1
-78.45,39.85,1,1
-77.55,39.85,2–10,2
-77.45,39.85,2–10,2
-77.25,39.85,>20,4
-77.15,39.85,1,1
-76.95,39.85,2–10,2
-76.85,39.85,1,1
-76.35,39.85,11–20,3
-76.25,39.85,2–10,2
-76.05,39.85,2–10,2
-75.85,39.85,11–20,3
-75.75,39.85,11–20,3
-75.65,39.85,>20,4
-75.55,39.85,>20,4
-75.35,39.85,>20,4
-75.25,39.85,>20,4
-75.15,39.85,>20,4
-74.95,39.85,>20,4
-74.85,39.85,>20,4
-74.75,39.85,2–10,2
-74.65,39.85,2–10,2
-74.55,39.85,>20,4
-74.45,39.85,1,1
-74.25,39.85,2–10,2
-74.15,39.85,2–10,2
-74.05,39.85,2–10,2
-8.44999999999999,39.85,1,1
-8.34999999999999,39.85,2–10,2
-6.94999999999999,39.85,>20,4
-6.84999999999999,39.85,>20,4
-6.75,39.85,>20,4
-6.64999999999998,39.85,>20,4
-6.54999999999998,39.85,>20,4
-6.44999999999999,39.85,>20,4
-6.34999999999999,39.85,>20,4
-6.25,39.85,>20,4
-6.14999999999998,39.85,>20,4
-6.04999999999998,39.85,>20,4
-5.94999999999999,39.85,>20,4
-5.84999999999999,39.85,>20,4
-5.75,39.85,>20,4
-5.64999999999998,39.85,>20,4
-5.54999999999998,39.85,>20,4
-5.44999999999999,39.85,>20,4
-5.34999999999999,39.85,>20,4
-5.25,39.85,>20,4
-5.14999999999998,39.85,>20,4
-5.04999999999998,39.85,>20,4
-4.94999999999999,39.85,>20,4
-4.75,39.85,>20,4
-4.34999999999999,39.85,>20,4
-4.25,39.85,>20,4
-3.84999999999999,39.85,>20,4
-3.64999999999998,39.85,>20,4
-3.54999999999998,39.85,>20,4
-3.44999999999999,39.85,>20,4
-3.34999999999999,39.85,>20,4
-3.25,39.85,>20,4
-3.14999999999998,39.85,>20,4
-3.04999999999998,39.85,>20,4
-2.94999999999999,39.85,>20,4
-2.84999999999999,39.85,>20,4
-2.75,39.85,>20,4
-2.64999999999998,39.85,>20,4
-2.25,39.85,>20,4
-2.14999999999998,39.85,>20,4
-1.84999999999999,39.85,>20,4
-1.75,39.85,>20,4
-1.64999999999998,39.85,>20,4
-1.34999999999999,39.85,>20,4
-1.25,39.85,>20,4
-1.14999999999998,39.85,>20,4
-1.04999999999998,39.85,>20,4
-0.949999999999989,39.85,>20,4
-0.849999999999994,39.85,>20,4
-0.75,39.85,>20,4
-0.649999999999977,39.85,>20,4
-0.549999999999983,39.85,>20,4
-0.449999999999989,39.85,>20,4
-0.349999999999994,39.85,>20,4
-0.25,39.85,>20,4
-0.149999999999977,39.85,>20,4
-0.049999999999983,39.85,1,1
2.85000000000002,39.85,1,1
2.95000000000002,39.85,2–10,2
3.05000000000001,39.85,11–20,3
3.15000000000001,39.85,11–20,3
4.15000000000001,39.85,1,1
4.25,39.85,2–10,2
8.55000000000001,39.85,1,1
8.85000000000002,39.85,1,1
9.35000000000002,39.85,11–20,3
15.85,39.85,1,1
16.05,39.85,1,1
16.35,39.85,1,1
18.25,39.85,1,1
19.85,39.85,2–10,2
22.85,39.85,1,1
-123.65,39.75,1,1
-123.55,39.75,1,1
-121.95,39.75,11–20,3
-121.85,39.75,>20,4
-121.75,39.75,>20,4
-121.05,39.75,2–10,2
-120.65,39.75,2–10,2
-120.55,39.75,1,1
-120.45,39.75,1,1
-120.05,39.75,1,1
-111.85,39.75,1,1
-106.45,39.75,2–10,2
-106.15,39.75,1,1
-106.05,39.75,1,1
-105.95,39.75,1,1
-105.85,39.75,1,1
-105.75,39.75,2–10,2
-105.65,39.75,2–10,2
-105.55,39.75,11–20,3
-105.45,39.75,2–10,2
-105.35,39.75,2–10,2
-105.25,39.75,>20,4
-105.15,39.75,>20,4
-104.95,39.75,>20,4
-104.85,39.75,>20,4
-104.75,39.75,2–10,2
-104.65,39.75,2–10,2
-98.25,39.75,1,1
-96.05,39.75,1,1
-94.85,39.75,2–10,2
-93.35,39.75,1,1
-92.55,39.75,1,1
-92.45,39.75,2–10,2
-92.05,39.75,1,1
-91.35,39.75,1,1
-91.25,39.75,1,1
-86.75,39.75,2–10,2
-86.35,39.75,11–20,3
-84.95,39.75,1,1
-84.05,39.75,>20,4
-83.95,39.75,11–20,3
-83.85,39.75,11–20,3
-82.25,39.75,1,1
-80.85,39.75,1,1
-80.65,39.75,1,1
-79.95,39.75,2–10,2
-79.75,39.75,1,1
-79.65,39.75,2–10,2
-79.35,39.75,2–10,2
-79.15,39.75,2–10,2
-78.95,39.75,2–10,2
-78.65,39.75,11–20,3
-78.55,39.75,1,1
-78.45,39.75,2–10,2
-78.35,39.75,11–20,3
-77.95,39.75,1,1
-77.55,39.75,1,1
-77.25,39.75,11–20,3
-76.95,39.75,2–10,2
-76.85,39.75,2–10,2
-76.25,39.75,2–10,2
-76.15,39.75,2–10,2
-76.05,39.75,>20,4
-75.95,39.75,2–10,2
-75.85,39.75,>20,4
-75.75,39.75,>20,4
-75.45,39.75,11–20,3
-75.35,39.75,11–20,3
-75.25,39.75,>20,4
-74.95,39.75,2–10,2
-74.85,39.75,1,1
-74.75,39.75,2–10,2
-74.65,39.75,2–10,2
-74.55,39.75,2–10,2
-74.45,39.75,1,1
-74.35,39.75,2–10,2
-74.25,39.75,>20,4
-74.15,39.75,2–10,2
-74.05,39.75,1,1
-31.15,39.75,1,1
-8.75,39.75,11–20,3
-8.44999999999999,39.75,2–10,2
-8.34999999999999,39.75,2–10,2
-7.54999999999998,39.75,1,1
-7.34999999999999,39.75,1,1
-7.04999999999998,39.75,>20,4
-6.94999999999999,39.75,>20,4
-6.84999999999999,39.75,>20,4
-6.75,39.75,>20,4
-6.64999999999998,39.75,>20,4
-6.54999999999998,39.75,>20,4
-6.44999999999999,39.75,>20,4
-6.34999999999999,39.75,>20,4
-6.25,39.75,>20,4
-6.14999999999998,39.75,>20,4
-6.04999999999998,39.75,>20,4
-5.94999999999999,39.75,>20,4
-5.84999999999999,39.75,>20,4
-5.75,39.75,>20,4
-5.64999999999998,39.75,>20,4
-5.54999999999998,39.75,>20,4
-5.44999999999999,39.75,>20,4
-5.34999999999999,39.75,>20,4
-5.25,39.75,>20,4
-5.14999999999998,39.75,>20,4
-5.04999999999998,39.75,>20,4
-4.94999999999999,39.75,>20,4
-4.84999999999999,39.75,>20,4
-4.75,39.75,>20,4
-4.54999999999998,39.75,>20,4
-4.44999999999999,39.75,>20,4
-4.34999999999999,39.75,>20,4
-4.25,39.75,>20,4
-4.14999999999998,39.75,>20,4
-4.04999999999998,39.75,>20,4
-3.64999999999998,39.75,>20,4
-3.54999999999998,39.75,>20,4
-3.44999999999999,39.75,>20,4
-3.34999999999999,39.75,>20,4
-3.25,39.75,>20,4
-2.94999999999999,39.75,>20,4
-2.14999999999998,39.75,>20,4
-1.84999999999999,39.75,>20,4
-1.75,39.75,>20,4
-1.64999999999998,39.75,>20,4
-1.54999999999998,39.75,>20,4
-1.44999999999999,39.75,>20,4
-1.34999999999999,39.75,>20,4
-1.25,39.75,>20,4
-1.14999999999998,39.75,>20,4
-1.04999999999998,39.75,>20,4
-0.949999999999989,39.75,>20,4
-0.849999999999994,39.75,>20,4
-0.549999999999983,39.75,>20,4
-0.449999999999989,39.75,>20,4
-0.349999999999994,39.75,>20,4
-0.25,39.75,>20,4
-0.149999999999977,39.75,>20,4
2.55000000000001,39.75,1,1
2.65000000000001,39.75,1,1
2.75,39.75,2–10,2
2.85000000000002,39.75,1,1
2.95000000000002,39.75,2–10,2
3.05000000000001,39.75,2–10,2
3.15000000000001,39.75,>20,4
3.25,39.75,1,1
8.95000000000002,39.75,2–10,2
9.05000000000001,39.75,2–10,2
9.55000000000001,39.75,>20,4
15.85,39.75,1,1
16.45,39.75,1,1
19.75,39.75,1,1
19.85,39.75,2–10,2
21.65,39.75,2–10,2
22.05,39.75,1,1
22.55,39.75,1,1
45.35,39.75,1,1
45.55,39.75,1,1
45.65,39.75,1,1
140.05,39.75,1,1
140.65,39.75,1,1
141.15,39.75,2–10,2
141.25,39.75,2–10,2
-123.55,39.65,1,1
-122.95,39.65,1,1
-122.85,39.65,1,1
-121.95,39.65,11–20,3
-121.75,39.65,1,1
-121.55,39.65,2–10,2
-121.35,39.65,1,1
-121.25,39.65,2–10,2
-120.25,39.65,1,1
-120.05,39.65,1,1
-119.95,39.65,1,1
-118.15,39.65,2–10,2
-107.15,39.65,1,1
-107.05,39.65,1,1
-106.55,39.65,2–10,2
-106.35,39.65,>20,4
-106.25,39.65,1,1
-106.15,39.65,11–20,3
-106.05,39.65,11–20,3
-105.95,39.65,2–10,2
-105.75,39.65,>20,4
-105.65,39.65,1,1
-105.55,39.65,2–10,2
-105.45,39.65,1,1
-105.35,39.65,2–10,2
-105.25,39.65,>20,4
-105.15,39.65,>20,4
-105.05,39.65,>20,4
-104.85,39.65,>20,4
-104.75,39.65,>20,4
-104.65,39.65,11–20,3
-102.25,39.65,1,1
-94.25,39.65,1,1
-94.15,39.65,1,1
-93.15,39.65,1,1
-92.55,39.65,1,1
-91.45,39.65,1,1
-88.05,39.65,2–10,2
-86.85,39.65,>20,4
-84.65,39.65,1,1
-84.45,39.65,2–10,2
-84.25,39.65,11–20,3
-84.05,39.65,>20,4
-82.95,39.65,1,1
-82.55,39.65,2–10,2
-80.15,39.65,1,1
-79.85,39.65,>20,4
-79.75,39.65,11–20,3
-79.45,39.65,2–10,2
-79.35,39.65,2–10,2
-79.25,39.65,1,1
-79.15,39.65,11–20,3
-79.05,39.65,2–10,2
-78.95,39.65,>20,4
-78.85,39.65,11–20,3
-78.75,39.65,2–10,2
-78.65,39.65,11–20,3
-78.55,39.65,2–10,2
-78.35,39.65,>20,4
-78.25,39.65,2–10,2
-78.15,39.65,2–10,2
-78.05,39.65,>20,4
-77.95,39.65,1,1
-77.65,39.65,2–10,2
-77.55,39.65,2–10,2
-77.45,39.65,>20,4
-76.95,39.65,>20,4
-76.85,39.65,11–20,3
-76.65,39.65,>20,4
-76.25,39.65,2–10,2
-76.15,39.65,11–20,3
-75.75,39.65,>20,4
-75.55,39.65,11–20,3
-75.45,39.65,2–10,2
-75.35,39.65,2–10,2
-75.25,39.65,2–10,2
-75.05,39.65,>20,4
-74.95,39.65,1,1
-74.85,39.65,2–10,2
-74.75,39.65,2–10,2
-74.65,39.65,2–10,2
-74.55,39.65,1,1
-74.45,39.65,1,1
-74.35,39.65,11–20,3
-74.25,39.65,2–10,2
-74.15,39.65,2–10,2
-8.84999999999999,39.65,11–20,3
-8.75,39.65,2–10,2
-8.44999999999999,39.65,2–10,2
-8.34999999999999,39.65,11–20,3
-7.64999999999998,39.65,2–10,2
-7.54999999999998,39.65,>20,4
-7.44999999999999,39.65,>20,4
-7.34999999999999,39.65,>20,4
-7.25,39.65,>20,4
-7.14999999999998,39.65,>20,4
-7.04999999999998,39.65,>20,4
-6.94999999999999,39.65,>20,4
-6.84999999999999,39.65,>20,4
-6.75,39.65,>20,4
-6.64999999999998,39.65,>20,4
-6.54999999999998,39.65,>20,4
-6.44999999999999,39.65,>20,4
-6.34999999999999,39.65,>20,4
-6.25,39.65,>20,4
-6.14999999999998,39.65,>20,4
-6.04999999999998,39.65,>20,4
-5.94999999999999,39.65,>20,4
-5.84999999999999,39.65,>20,4
-5.75,39.65,>20,4
-5.64999999999998,39.65,>20,4
-5.54999999999998,39.65,>20,4
-5.44999999999999,39.65,>20,4
-5.34999999999999,39.65,>20,4
-5.25,39.65,>20,4
-5.04999999999998,39.65,>20,4
-4.94999999999999,39.65,>20,4
-4.84999999999999,39.65,>20,4
-4.75,39.65,>20,4
-4.64999999999998,39.65,>20,4
-4.54999999999998,39.65,>20,4
-4.44999999999999,39.65,>20,4
-4.34999999999999,39.65,>20,4
-4.14999999999998,39.65,>20,4
-4.04999999999998,39.65,>20,4
-3.94999999999999,39.65,>20,4
-3.64999999999998,39.65,>20,4
-3.54999999999998,39.65,>20,4
-3.44999999999999,39.65,2–10,2
-3.34999999999999,39.65,>20,4
-3.25,39.65,2–10,2
-1.75,39.65,>20,4
-1.64999999999998,39.65,>20,4
-1.54999999999998,39.65,>20,4
-1.44999999999999,39.65,>20,4
-1.34999999999999,39.65,>20,4
-1.14999999999998,39.65,>20,4
-1.04999999999998,39.65,>20,4
-0.949999999999989,39.65,>20,4
-0.849999999999994,39.65,>20,4
-0.75,39.65,>20,4
-0.649999999999977,39.65,>20,4
-0.549999999999983,39.65,>20,4
-0.449999999999989,39.65,>20,4
-0.349999999999994,39.65,>20,4
-0.25,39.65,>20,4
2.45000000000002,39.65,2–10,2
2.55000000000001,39.65,2–10,2
2.65000000000001,39.65,>20,4
2.75,39.65,11–20,3
3.15000000000001,39.65,2–10,2
3.25,39.65,2–10,2
3.45000000000002,39.65,2–10,2
8.55000000000001,39.65,2–10,2
16.05,39.65,1,1
20.85,39.65,2–10,2
21.65,39.65,1,1
22.35,39.65,1,1
45.25,39.65,1,1
140.15,39.65,2–10,2
140.65,39.65,1,1
-123.75,39.55,1,1
-123.45,39.55,1,1
-122.95,39.55,1,1
-122.85,39.55,2–10,2
-122.25,39.55,11–20,3
-122.05,39.55,1,1
-121.95,39.55,2–10,2
-121.85,39.55,2–10,2
-121.75,39.55,1,1
-121.65,39.55,11–20,3
-121.55,39.55,>20,4
-120.45,39.55,1,1
-120.35,39.55,11–20,3
-120.25,39.55,1,1
-120.15,39.55,1,1
-120.05,39.55,2–10,2
-119.95,39.55,2–10,2
-110.05,39.55,1,1
-107.15,39.55,1,1
-106.45,39.55,1,1
-106.25,39.55,2–10,2
-106.15,39.55,2–10,2
-106.05,39.55,2–10,2
-105.75,39.55,2–10,2
-105.65,39.55,1,1
-105.55,39.55,2–10,2
-105.45,39.55,1,1
-105.35,39.55,11–20,3
-105.25,39.55,11–20,3
-105.15,39.55,>20,4
-105.05,39.55,>20,4
-104.85,39.55,>20,4
-104.75,39.55,11–20,3
-104.25,39.55,2–10,2
-95.05,39.55,1,1
-89.25,39.55,>20,4
-87.45,39.55,>20,4
-84.65,39.55,1,1
-84.45,39.55,2–10,2
-84.35,39.55,2–10,2
-84.05,39.55,11–20,3
-83.25,39.55,1,1
-82.95,39.55,2–10,2
-82.65,39.55,2–10,2
-82.55,39.55,2–10,2
-82.45,39.55,2–10,2
-82.25,39.55,1,1
-81.05,39.55,2–10,2
-80.65,39.55,1,1
-80.05,39.55,2–10,2
-79.85,39.55,>20,4
-79.75,39.55,1,1
-79.65,39.55,1,1
-79.45,39.55,11–20,3
-79.25,39.55,>20,4
-79.15,39.55,2–10,2
-78.95,39.55,2–10,2
-78.85,39.55,2–10,2
-78.75,39.55,2–10,2
-78.65,39.55,1,1
-78.55,39.55,2–10,2
-78.45,39.55,2–10,2
-78.35,39.55,1,1
-78.25,39.55,1,1
-78.15,39.55,1,1
-77.85,39.55,2–10,2
-77.65,39.55,2–10,2
-77.55,39.55,>20,4
-77.45,39.55,>20,4
-76.55,39.55,>20,4
-76.15,39.55,>20,4
-76.05,39.55,2–10,2
-75.85,39.55,2–10,2
-75.65,39.55,2–10,2
-75.55,39.55,>20,4
-75.45,39.55,1,1
-75.35,39.55,2–10,2
-75.15,39.55,>20,4
-75.05,39.55,>20,4
-74.95,39.55,2–10,2
-74.65,39.55,1,1
-74.55,39.55,2–10,2
-74.45,39.55,2–10,2
-74.35,39.55,2–10,2
-74.25,39.55,1,1
-31.25,39.55,>20,4
-8.94999999999999,39.55,11–20,3
-8.84999999999999,39.55,1,1
-8.75,39.55,2–10,2
-8.64999999999998,39.55,2–10,2
-8.54999999999998,39.55,2–10,2
-7.84999999999999,39.55,1,1
-7.64999999999998,39.55,1,1
-7.54999999999998,39.55,>20,4
-7.44999999999999,39.55,>20,4
-7.34999999999999,39.55,>20,4
-7.25,39.55,>20,4
-7.14999999999998,39.55,>20,4
-7.04999999999998,39.55,>20,4
-6.94999999999999,39.55,>20,4
-6.84999999999999,39.55,>20,4
-6.75,39.55,>20,4
-6.64999999999998,39.55,>20,4
-6.54999999999998,39.55,>20,4
-6.44999999999999,39.55,>20,4
-6.34999999999999,39.55,>20,4
-6.25,39.55,>20,4
-6.14999999999998,39.55,>20,4
-6.04999999999998,39.55,>20,4
-5.94999999999999,39.55,>20,4
-5.84999999999999,39.55,>20,4
-5.75,39.55,>20,4
-5.64999999999998,39.55,>20,4
-5.54999999999998,39.55,>20,4
-5.44999999999999,39.55,>20,4
-5.34999999999999,39.55,>20,4
-5.25,39.55,>20,4
-5.14999999999998,39.55,>20,4
-5.04999999999998,39.55,>20,4
-4.94999999999999,39.55,>20,4
-4.84999999999999,39.55,>20,4
-4.75,39.55,>20,4
-4.64999999999998,39.55,>20,4
-4.54999999999998,39.55,>20,4
-4.44999999999999,39.55,>20,4
-4.34999999999999,39.55,>20,4
-4.25,39.55,>20,4
-4.14999999999998,39.55,>20,4
-4.04999999999998,39.55,>20,4
-3.94999999999999,39.55,>20,4
-3.75,39.55,>20,4
-3.64999999999998,39.55,>20,4
-3.54999999999998,39.55,>20,4
-3.44999999999999,39.55,>20,4
-3.34999999999999,39.55,>20,4
-3.25,39.55,>20,4
-3.14999999999998,39.55,>20,4
-3.04999999999998,39.55,11–20,3
-2.44999999999999,39.55,>20,4
-2.34999999999999,39.55,>20,4
-2.14999999999998,39.55,>20,4
-2.04999999999998,39.55,>20,4
-1.64999999999998,39.55,>20,4
-1.54999999999998,39.55,>20,4
-1.44999999999999,39.55,>20,4
-1.14999999999998,39.55,>20,4
-1.04999999999998,39.55,>20,4
-0.949999999999989,39.55,>20,4
-0.849999999999994,39.55,>20,4
-0.75,39.55,>20,4
-0.649999999999977,39.55,>20,4
-0.549999999999983,39.55,>20,4
-0.449999999999989,39.55,>20,4
-0.25,39.55,2–10,2
2.35000000000002,39.55,2–10,2
2.45000000000002,39.55,11–20,3
2.55000000000001,39.55,2–10,2
3.05000000000001,39.55,2–10,2
3.25,39.55,2–10,2
8.45000000000002,39.55,2–10,2
8.55000000000001,39.55,11–20,3
8.65000000000001,39.55,>20,4
8.95000000000002,39.55,>20,4
20.25,39.55,1,1
-123.75,39.45,1,1
-123.45,39.45,2–10,2
-122.75,39.45,1,1
-122.15,39.45,11–20,3
-121.85,39.45,1,1
-121.75,39.45,2–10,2
-121.65,39.45,11–20,3
-121.55,39.45,11–20,3
-120.45,39.45,2–10,2
-120.35,39.45,2–10,2
-120.25,39.45,>20,4
-120.05,39.45,1,1
-119.95,39.45,2–10,2
-119.85,39.45,11–20,3
-110.25,39.45,1,1
-110.05,39.45,1,1
-107.25,39.45,1,1
-106.65,39.45,1,1
-106.55,39.45,1,1
-106.45,39.45,1,1
-106.35,39.45,1,1
-105.95,39.45,1,1
-105.75,39.45,1,1
-105.35,39.45,2–10,2
-105.25,39.45,2–10,2
-105.15,39.45,2–10,2
-105.05,39.45,11–20,3
-104.95,39.45,2–10,2
-104.85,39.45,11–20,3
-104.75,39.45,2–10,2
-96.75,39.45,2–10,2
-94.85,39.45,1,1
-94.25,39.45,1,1
-91.15,39.45,1,1
-91.05,39.45,11–20,3
-88.15,39.45,>20,4
-88.05,39.45,1,1
-87.75,39.45,2–10,2
-87.45,39.45,>20,4
-87.35,39.45,>20,4
-87.25,39.45,1,1
-86.85,39.45,1,1
-84.75,39.45,2–10,2
-82.75,39.45,1,1
-82.55,39.45,>20,4
-82.25,39.45,2–10,2
-82.15,39.45,11–20,3
-81.25,39.45,1,1
-81.15,39.45,2–10,2
-80.85,39.45,1,1
-80.65,39.45,1,1
-79.85,39.45,2–10,2
-79.75,39.45,2–10,2
-79.45,39.45,11–20,3
-79.35,39.45,11–20,3
-79.05,39.45,2–10,2
-78.95,39.45,1,1
-78.65,39.45,1,1
-78.45,39.45,2–10,2
-78.35,39.45,2–10,2
